Id,Label
2997,7
2998,4
2999,0
3000,0
3001,3
3002,0
3003,4
3004,2
3005,4
3006,3
3007,4
3008,0
3009,0
3010,4
3011,4
3012,4
3013,4
3014,4
3015,4
3016,0
3017,4
3018,0
3019,2
3020,0
3021,6
3022,0
3023,0
3024,7
3025,0
3026,0
3027,0
3028,3
3029,5
3030,7
3031,4
3032,4
3033,4
3034,0
3035,0
3036,4
3037,6
3038,0
3039,8
3040,7
3041,0
3042,0
3043,0
3044,0
3045,8
3046,4
3047,4
3048,6
3049,3
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,3
3059,0
3060,0
3061,0
3062,0
3063,2
3064,6
3065,0
3066,6
3067,4
3068,0
3069,4
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,3
3077,4
3078,8
3079,0
3080,8
3081,0
3082,7
3083,9
3084,7
3085,4
3086,4
3087,9
3088,0
3089,0
3090,7
3091,0
3092,0
3093,0
3094,0
3095,0
3096,4
3097,0
3098,3
3099,9
3100,0
3101,0
3102,0
3103,3
3104,3
3105,4
3106,4
3107,7
3108,4
3109,4
3110,3
3111,4
3112,0
3113,7
3114,0
3115,3
3116,0
3117,4
3118,6
3119,3
3120,0
3121,0
3122,3
3123,3
3124,4
3125,4
3126,0
3127,3
3128,0
3129,0
3130,7
3131,0
3132,2
3133,0
3134,7
3135,5
3136,8
3137,0
3138,0
3139,4
3140,0
3141,1
3142,7
3143,0
3144,7
3145,7
3146,0
3147,0
3148,4
3149,4
3150,5
3151,4
3152,8
3153,4
3154,3
3155,0
3156,0
3157,0
3158,0
3159,4
3160,7
3161,4
3162,3
3163,5
3164,0
3165,0
3166,6
3167,7
3168,7
3169,6
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,6
3177,0
3178,0
3179,0
3180,6
3181,3
3182,0
3183,0
3184,0
3185,3
3186,0
3187,0
3188,0
3189,4
3190,3
3191,6
3192,5
3193,4
3194,0
3195,0
3196,4
3197,4
3198,0
3199,6
3200,0
3201,4
3202,0
3203,8
3204,4
3205,4
3206,6
3207,4
3208,0
3209,4
3210,0
3211,3
3212,0
3213,0
3214,3
3215,4
3216,0
3217,0
3218,2
3219,0
3220,7
3221,0
3222,0
3223,3
3224,3
3225,4
3226,5
3227,0
3228,0
3229,8
3230,0
3231,0
3232,8
3233,6
3234,0
3235,0
3236,0
3237,4
3238,0
3239,2
3240,0
3241,0
3242,0
3243,4
3244,0
3245,4
3246,0
3247,0
3248,0
3249,0
3250,0
3251,6
3252,0
3253,0
3254,0
3255,0
3256,0
3257,9
3258,3
3259,3
3260,4
3261,0
3262,8
3263,8
3264,4
3265,8
3266,4
3267,0
3268,0
3269,0
3270,2
3271,0
3272,3
3273,0
3274,4
3275,7
3276,3
3277,0
3278,0
3279,2
3280,0
3281,5
3282,0
3283,0
3284,0
3285,0
3286,2
3287,6
3288,7
3289,0
3290,0
3291,0
3292,0
3293,8
3294,3
3295,7
3296,7
3297,6
3298,8
3299,4
3300,4
3301,4
3302,0
3303,0
3304,4
3305,8
3306,5
3307,4
3308,4
3309,5
3310,0
3311,2
3312,4
3313,0
3314,5
3315,0
3316,0
3317,0
3318,0
3319,3
3320,6
3321,0
3322,0
3323,3
3324,9
3325,0
3326,4
3327,0
3328,4
3329,0
3330,0
3331,7
3332,6
3333,0
3334,3
3335,4
3336,0
3337,0
3338,4
3339,0
3340,9
3341,8
3342,7
3343,7
3344,0
3345,7
3346,0
3347,3
3348,0
3349,0
3350,0
3351,7
3352,0
3353,8
3354,0
3355,9
3356,0
3357,0
3358,0
3359,5
3360,0
3361,8
3362,8
3363,6
3364,4
3365,7
3366,7
3367,3
3368,4
3369,0
3370,7
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,4
3378,3
3379,9
3380,4
3381,0
3382,0
3383,0
3384,0
3385,4
3386,0
3387,0
3388,4
3389,0
3390,0
3391,5
3392,0
3393,4
3394,0
3395,7
3396,5
3397,4
3398,6
3399,3
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,3
3407,4
3408,5
3409,4
3410,3
3411,0
3412,0
3413,9
3414,0
3415,4
3416,4
3417,7
3418,7
3419,0
3420,3
3421,8
3422,0
3423,4
3424,3
3425,3
3426,0
3427,8
3428,3
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,8
3437,2
3438,0
3439,1
3440,8
3441,4
3442,8
3443,7
3444,4
3445,8
3446,4
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,4
3455,0
3456,0
3457,0
3458,4
3459,7
3460,5
3461,0
3462,0
3463,3
3464,0
3465,8
3466,0
3467,7
3468,0
3469,0
3470,8
3471,8
3472,3
3473,7
3474,2
3475,2
3476,5
3477,5
3478,4
3479,4
3480,0
3481,3
3482,9
3483,8
3484,4
3485,0
3486,6
3487,0
3488,3
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,7
3496,0
3497,4
3498,6
3499,0
3500,0
3501,5
3502,4
3503,0
3504,4
3505,3
3506,0
3507,4
3508,4
3509,0
3510,8
3511,0
3512,0
3513,0
3514,4
3515,0
3516,4
3517,0
3518,7
3519,0
3520,0
3521,3
3522,0
3523,6
3524,0
3525,4
3526,3
3527,3
3528,0
3529,4
3530,0
3531,0
3532,7
3533,7
3534,9
3535,0
3536,8
3537,0
3538,4
3539,0
3540,0
3541,0
3542,8
3543,3
3544,6
3545,0
3546,3
3547,8
3548,0
3549,0
3550,0
3551,4
3552,2
3553,7
3554,0
3555,0
3556,4
3557,7
3558,4
3559,0
3560,4
3561,0
3562,0
3563,4
3564,0
3565,0
3566,0
3567,3
3568,1
3569,0
3570,4
3571,0
3572,4
3573,5
3574,0
3575,5
3576,0
3577,0
3578,0
3579,4
3580,4
3581,0
3582,3
3583,0
3584,8
3585,0
3586,0
3587,0
3588,4
3589,0
3590,0
3591,0
3592,4
3593,4
3594,3
3595,0
3596,0
3597,4
3598,7
3599,4
3600,3
3601,7
3602,2
3603,8
3604,4
3605,3
3606,3
3607,4
3608,0
3609,0
3610,0
3611,0
3612,5
3613,0
3614,3
3615,0
3616,0
3617,4
3618,2
3619,0
3620,7
3621,0
3622,4
3623,4
3624,6
3625,6
3626,0
3627,1
3628,4
3629,0
3630,2
3631,7
3632,0
3633,4
3634,4
3635,3
3636,7
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,7
3645,0
3646,4
3647,4
3648,7
3649,3
3650,0
3651,4
3652,4
3653,0
3654,0
3655,0
3656,4
3657,0
3658,0
3659,3
3660,4
3661,0
3662,3
3663,0
3664,0
3665,0
3666,9
3667,3
3668,3
3669,4
3670,3
3671,4
3672,3
3673,0
3674,0
3675,5
3676,7
3677,0
3678,8
3679,9
3680,4
3681,0
3682,3
3683,2
3684,0
3685,0
3686,5
3687,3
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,6
3695,5
3696,0
3697,9
3698,5
3699,8
3700,8
3701,0
3702,6
3703,5
3704,4
3705,3
3706,0
3707,0
3708,4
3709,7
3710,4
3711,4
3712,9
3713,3
3714,3
3715,0
3716,7
3717,8
3718,4
3719,0
3720,7
3721,0
3722,0
3723,4
3724,6
3725,4
3726,0
3727,7
3728,0
3729,3
3730,0
3731,7
3732,4
3733,7
3734,0
3735,3
3736,4
3737,9
3738,0
3739,0
3740,3
3741,8
3742,3
3743,0
3744,0
3745,0
3746,4
3747,0
3748,4
3749,4
3750,3
3751,7
3752,4
3753,4
3754,0
3755,7
3756,0
3757,0
3758,0
3759,6
3760,4
3761,5
3762,0
3763,7
3764,3
3765,3
3766,0
3767,5
3768,4
3769,4
3770,6
3771,7
3772,0
3773,3
3774,4
3775,0
3776,0
3777,3
3778,4
3779,4
3780,0
3781,0
3782,3
3783,2
3784,3
3785,0
3786,3
3787,4
3788,0
3789,3
3790,0
3791,4
3792,0
3793,0
3794,0
3795,0
3796,3
3797,0
3798,0
3799,2
3800,4
3801,9
3802,4
3803,7
3804,4
3805,0
3806,7
3807,0
3808,7
3809,2
3810,0
3811,0
3812,0
3813,0
3814,0
3815,7
3816,7
3817,0
3818,4
3819,4
3820,0
3821,6
3822,0
3823,0
3824,7
3825,7
3826,8
3827,4
3828,0
3829,0
3830,0
3831,0
3832,0
3833,7
3834,3
3835,0
3836,7
3837,7
3838,4
3839,2
3840,0
3841,4
3842,0
3843,8
3844,0
3845,0
3846,1
3847,0
3848,2
3849,0
3850,4
3851,5
3852,0
3853,8
3854,3
3855,4
3856,3
3857,0
3858,5
3859,8
3860,3
3861,0
3862,0
3863,0
3864,8
3865,4
3866,4
3867,0
3868,0
3869,3
3870,0
3871,8
3872,3
3873,0
3874,5
3875,6
3876,3
3877,0
3878,0
3879,6
3880,5
3881,6
3882,0
3883,0
3884,3
3885,0
3886,0
3887,3
3888,8
3889,0
3890,0
3891,4
3892,3
3893,6
3894,8
3895,0
3896,9
3897,2
3898,4
3899,0
3900,0
3901,6
3902,2
3903,7
3904,3
3905,0
3906,3
3907,9
3908,0
3909,0
3910,3
3911,4
3912,8
3913,3
3914,3
3915,0
3916,8
3917,0
3918,4
3919,0
3920,0
3921,0
3922,0
3923,3
3924,0
3925,0
3926,0
3927,7
3928,0
3929,3
3930,0
3931,9
3932,0
3933,0
3934,8
3935,8
3936,0
3937,3
3938,3
3939,0
3940,8
3941,0
3942,4
3943,5
3944,5
3945,2
3946,0
3947,6
3948,0
3949,0
3950,4
3951,8
3952,0
3953,0
3954,3
3955,0
3956,0
3957,6
3958,0
3959,7
3960,3
3961,3
3962,0
3963,0
3964,3
3965,0
3966,0
3967,4
3968,0
3969,0
3970,0
3971,5
3972,4
3973,7
3974,0
3975,4
3976,0
3977,7
3978,0
3979,7
3980,3
3981,4
3982,2
3983,0
3984,4
3985,8
3986,7
3987,0
3988,0
3989,0
3990,0
3991,7
3992,7
3993,7
3994,0
3995,3
3996,4
3997,0
3998,0
3999,0
4000,0
4001,7
4002,4
4003,6
4004,0
4005,4
4006,3
4007,3
4008,4
4009,0
4010,5
4011,0
4012,5
4013,8
4014,4
4015,0
4016,4
4017,3
4018,6
4019,3
4020,0
4021,6
4022,0
4023,2
4024,0
4025,3
4026,0
4027,0
4028,0
4029,0
4030,3
4031,6
4032,4
4033,0
4034,3
4035,6
4036,6
4037,7
4038,0
4039,0
4040,0
4041,3
4042,0
4043,7
4044,0
4045,0
4046,9
4047,0
4048,0
4049,0
4050,0
4051,2
4052,0
4053,4
4054,0
4055,0
4056,6
4057,0
4058,4
4059,0
4060,6
4061,0
4062,0
4063,5
4064,4
4065,0
4066,7
4067,0
4068,2
4069,0
4070,4
4071,9
4072,0
4073,7
4074,0
4075,0
4076,4
4077,0
4078,0
4079,0
4080,3
4081,4
4082,8
4083,8
4084,9
4085,4
4086,0
4087,0
4088,0
4089,1
4090,0
4091,5
4092,8
4093,0
4094,0
4095,0
4096,0
4097,7
4098,0
4099,0
4100,2
4101,3
4102,6
4103,0
4104,0
4105,0
4106,0
4107,8
4108,0
4109,0
4110,4
4111,3
4112,4
4113,0
4114,4
4115,4
4116,0
4117,0
4118,0
4119,8
4120,0
4121,8
4122,8
4123,0
4124,0
4125,0
4126,5
4127,0
4128,0
4129,7
4130,0
4131,4
4132,0
4133,0
4134,7
4135,6
4136,3
4137,0
4138,4
4139,3
4140,3
4141,0
4142,4
4143,0
4144,0
4145,7
4146,0
4147,7
4148,0
4149,0
4150,3
4151,4
4152,0
4153,4
4154,0
4155,4
4156,7
4157,0
4158,4
4159,3
4160,2
4161,0
4162,8
4163,0
4164,6
4165,0
4166,0
4167,0
4168,2
4169,0
4170,3
4171,0
4172,0
4173,0
4174,4
4175,0
4176,3
4177,0
4178,7
4179,4
4180,0
4181,3
4182,0
4183,0
4184,7
4185,4
4186,0
4187,5
4188,7
4189,8
4190,0
4191,4
4192,0
4193,0
4194,4
4195,6
4196,0
4197,0
4198,4
4199,0
4200,8
4201,8
4202,6
4203,4
4204,4
4205,7
4206,0
4207,4
4208,2
4209,0
4210,3
4211,7
4212,2
4213,0
4214,3
4215,0
4216,3
4217,0
4218,0
4219,0
4220,6
4221,7
4222,0
4223,0
4224,4
4225,6
4226,4
4227,0
4228,0
4229,0
4230,9
4231,4
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,4
4243,0
4244,0
4245,8
4246,0
4247,0
4248,0
4249,9
4250,0
4251,3
4252,0
4253,0
4254,7
4255,0
4256,7
4257,0
4258,5
4259,4
4260,4
4261,0
4262,0
4263,0
4264,6
4265,8
4266,4
4267,0
4268,4
4269,6
4270,0
4271,0
4272,0
4273,6
4274,7
4275,0
4276,0
4277,0
4278,3
4279,3
4280,4
4281,0
4282,4
4283,0
4284,4
4285,0
4286,0
4287,5
4288,4
4289,5
4290,0
4291,3
4292,8
4293,4
4294,0
4295,0
4296,7
4297,3
4298,2
4299,0
4300,0
4301,1
4302,9
4303,0
4304,6
4305,0
4306,4
4307,5
4308,3
4309,8
4310,0
4311,0
4312,0
4313,8
4314,5
4315,0
4316,0
4317,8
4318,0
4319,0
4320,4
4321,4
4322,0
4323,0
4324,0
4325,0
4326,0
4327,4
4328,0
4329,7
4330,5
4331,3
4332,3
4333,4
4334,0
4335,0
4336,5
4337,8
4338,0
4339,0
4340,4
4341,4
4342,3
4343,6
4344,4
4345,6
4346,0
4347,0
4348,0
4349,0
4350,3
4351,0
4352,2
4353,0
4354,4
4355,0
4356,3
4357,0
4358,5
4359,0
4360,4
4361,4
4362,4
4363,0
4364,0
4365,7
4366,9
4367,0
4368,4
4369,0
4370,9
4371,0
4372,0
4373,4
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,3
4381,9
4382,0
4383,4
4384,0
4385,4
4386,3
4387,3
4388,0
4389,4
4390,0
4391,0
4392,2
4393,0
4394,0
4395,6
4396,0
4397,0
4398,0
4399,7
4400,0
4401,7
4402,7
4403,3
4404,0
4405,7
4406,6
4407,0
4408,0
4409,0
4410,3
4411,0
4412,4
4413,0
4414,7
4415,0
4416,0
4417,4
4418,5
4419,0
4420,0
4421,2
4422,7
4423,6
4424,0
4425,0
4426,0
4427,0
4428,3
4429,0
4430,3
4431,4
4432,0
4433,7
4434,7
4435,0
4436,4
4437,0
4438,0
4439,3
4440,7
4441,0
4442,6
4443,0
4444,0
4445,0
4446,6
4447,7
4448,2
4449,3
4450,0
4451,9
4452,3
4453,0
4454,0
4455,3
4456,0
4457,0
4458,0
4459,7
4460,3
4461,8
4462,0
4463,0
4464,0
4465,2
4466,4
4467,4
4468,0
4469,3
4470,7
4471,5
4472,0
4473,4
4474,0
4475,0
4476,0
4477,0
4478,0
4479,3
4480,3
4481,0
4482,0
4483,8
4484,4
4485,0
4486,0
4487,3
4488,5
4489,0
4490,7
4491,3
4492,7
4493,0
4494,8
4495,0
4496,3
4497,7
4498,0
4499,0
4500,0
4501,8
4502,0
4503,4
4504,4
4505,0
4506,0
4507,8
4508,6
4509,0
4510,4
4511,0
4512,0
4513,3
4514,7
4515,0
4516,0
4517,4
4518,3
4519,0
4520,3
4521,0
4522,0
4523,0
4524,3
4525,4
4526,0
4527,7
4528,7
4529,4
4530,0
4531,9
4532,4
4533,0
4534,0
4535,0
4536,0
4537,0
4538,3
4539,0
4540,8
4541,0
4542,3
4543,3
4544,0
4545,0
4546,0
4547,0
4548,0
4549,8
4550,0
4551,7
4552,4
4553,0
4554,0
4555,3
4556,3
4557,0
4558,0
4559,6
4560,0
4561,2
4562,0
4563,7
4564,4
4565,5
4566,5
4567,3
4568,0
4569,0
4570,0
4571,3
4572,4
4573,0
4574,0
4575,0
4576,0
4577,4
4578,4
4579,8
4580,3
4581,4
4582,0
4583,0
4584,0
4585,0
4586,7
4587,9
4588,5
4589,2
4590,0
4591,0
4592,8
4593,3
4594,4
4595,0
4596,5
4597,0
4598,7
4599,0
4600,0
4601,7
4602,7
4603,0
4604,4
4605,0
4606,0
4607,0
4608,7
4609,0
4610,3
4611,5
4612,2
4613,3
4614,0
4615,3
4616,4
4617,4
4618,0
4619,4
4620,0
4621,0
4622,0
4623,3
4624,0
4625,0
4626,5
4627,7
4628,0
4629,4
4630,0
4631,0
4632,3
4633,6
4634,0
4635,7
4636,6
4637,0
4638,0
4639,3
4640,4
4641,0
4642,6
4643,3
4644,0
4645,4
4646,4
4647,6
4648,2
4649,0
4650,3
4651,8
4652,4
4653,2
4654,0
4655,4
4656,0
4657,0
4658,3
4659,0
4660,4
4661,3
4662,0
4663,0
4664,0
4665,3
4666,4
4667,0
4668,7
4669,0
4670,0
4671,0
4672,2
4673,7
4674,4
4675,7
4676,3
4677,8
4678,3
4679,8
4680,0
4681,0
4682,0
4683,4
4684,0
4685,3
4686,4
4687,0
4688,0
4689,0
4690,0
4691,0
4692,8
4693,0
4694,9
4695,4
4696,3
4697,3
4698,7
4699,4
4700,0
4701,0
4702,0
4703,5
4704,8
4705,0
4706,3
4707,3
4708,0
4709,0
4710,3
4711,4
4712,0
4713,4
4714,0
4715,0
4716,4
4717,0
4718,3
4719,7
4720,0
4721,4
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,8
4729,0
4730,6
4731,3
4732,9
4733,0
4734,0
4735,3
4736,0
4737,3
4738,7
4739,5
4740,4
4741,5
4742,3
4743,7
4744,0
4745,7
4746,4
4747,0
4748,0
4749,5
4750,0
4751,0
4752,9
4753,0
4754,0
4755,6
4756,4
4757,0
4758,0
4759,0
4760,6
4761,0
4762,0
4763,0
4764,4
4765,0
4766,0
4767,0
4768,0
4769,3
4770,0
4771,5
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,4
4779,0
4780,4
4781,0
4782,0
4783,4
4784,3
4785,4
4786,4
4787,0
4788,8
4789,1
4790,6
4791,2
4792,4
4793,8
4794,0
4795,0
4796,7
4797,7
4798,0
4799,3
4800,7
4801,4
4802,3
4803,0
4804,4
4805,0
4806,0
4807,0
4808,0
4809,0
4810,4
4811,6
4812,4
4813,7
4814,0
4815,0
4816,7
4817,3
4818,2
4819,9
4820,7
4821,7
4822,0
4823,4
4824,4
4825,8
4826,3
4827,9
4828,0
4829,0
4830,0
4831,0
4832,0
4833,2
4834,7
4835,0
4836,2
4837,4
4838,4
4839,3
4840,0
4841,0
4842,2
4843,0
4844,0
4845,0
4846,2
4847,0
4848,0
4849,0
4850,7
4851,0
4852,0
4853,8
4854,0
4855,0
4856,8
4857,0
4858,3
4859,0
4860,0
4861,0
4862,0
4863,7
4864,7
4865,4
4866,4
4867,0
4868,0
4869,4
4870,4
4871,0
4872,3
4873,0
4874,6
4875,4
4876,4
4877,0
4878,4
4879,5
4880,0
4881,4
4882,9
4883,4
4884,9
4885,3
4886,3
4887,0
4888,0
4889,3
4890,9
4891,0
4892,0
4893,0
4894,0
4895,3
4896,2
4897,3
4898,6
4899,4
4900,3
4901,4
4902,5
4903,3
4904,0
4905,0
4906,0
4907,4
4908,7
4909,6
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,3
4918,3
4919,0
4920,0
4921,3
4922,0
4923,7
4924,8
4925,0
4926,7
4927,0
4928,4
4929,0
4930,0
4931,6
4932,0
4933,7
4934,4
4935,4
4936,9
4937,6
4938,4
4939,0
4940,0
4941,3
4942,3
4943,7
4944,0
4945,0
4946,0
4947,3
4948,4
4949,0
4950,3
4951,0
4952,0
4953,4
4954,4
4955,0
4956,4
4957,3
4958,0
4959,3
4960,4
4961,0
4962,9
4963,0
4964,0
4965,9
4966,4
4967,5
4968,3
4969,0
4970,3
4971,0
4972,0
4973,7
4974,0
4975,9
4976,0
4977,4
4978,4
4979,5
4980,9
4981,4
4982,0
4983,0
4984,4
4985,0
4986,0
4987,4
4988,3
4989,3
4990,0
4991,6
4992,8
4993,0
4994,0
4995,6
4996,4
4997,4
4998,0
4999,0
5000,0
5001,9
5002,4
5003,0
5004,6
5005,4
5006,3
5007,0
5008,0
5009,0
5010,0
5011,3
5012,4
5013,0
5014,6
5015,7
5016,0
5017,8
5018,3
5019,3
5020,0
5021,0
5022,0
5023,0
5024,4
5025,0
5026,8
5027,0
5028,0
5029,6
5030,4
5031,0
5032,0
5033,0
5034,8
5035,4
5036,8
5037,4
5038,0
5039,7
5040,4
5041,0
5042,0
5043,0
5044,4
5045,8
5046,3
5047,4
5048,2
5049,0
5050,0
5051,4
5052,3
5053,0
5054,4
5055,0
5056,0
5057,0
5058,0
5059,0
5060,4
5061,0
5062,8
5063,0
5064,7
5065,7
5066,0
5067,6
5068,4
5069,0
5070,8
5071,0
5072,4
5073,0
5074,3
5075,0
5076,9
5077,4
5078,0
5079,0
5080,7
5081,7
5082,3
5083,0
5084,3
5085,9
5086,0
5087,3
5088,8
5089,4
5090,0
5091,5
5092,4
5093,4
5094,3
5095,3
5096,4
5097,1
5098,2
5099,8
5100,3
5101,0
5102,0
5103,5
5104,4
5105,0
5106,0
5107,0
5108,0
5109,4
5110,5
5111,3
5112,0
5113,0
5114,0
5115,0
5116,4
5117,0
5118,0
5119,0
5120,0
5121,0
5122,4
5123,0
5124,6
5125,0
5126,6
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,3
5134,3
5135,7
5136,2
5137,1
5138,5
5139,3
5140,2
5141,0
5142,7
5143,0
5144,0
5145,3
5146,9
5147,4
5148,4
5149,9
5150,0
5151,0
5152,0
5153,7
5154,0
5155,6
5156,0
5157,0
5158,4
5159,8
5160,4
5161,4
5162,0
5163,0
5164,6
5165,4
5166,3
5167,0
5168,0
5169,0
5170,3
5171,0
5172,0
5173,3
5174,0
5175,4
5176,2
5177,0
5178,0
5179,5
5180,3
5181,0
5182,0
5183,5
5184,0
5185,0
5186,3
5187,3
5188,7
5189,0
5190,0
5191,2
5192,2
5193,0
5194,0
5195,0
5196,0
5197,0
5198,6
5199,0
5200,0
5201,0
5202,4
5203,0
5204,0
5205,2
5206,4
5207,7
5208,0
5209,2
5210,0
5211,9
5212,0
5213,0
5214,7
5215,4
5216,3
5217,4
5218,0
5219,7
5220,0
5221,4
5222,0
5223,0
5224,3
5225,5
5226,0
5227,4
5228,0
5229,7
5230,4
5231,0
5232,0
5233,0
5234,7
5235,2
5236,7
5237,2
5238,7
5239,0
5240,0
5241,4
5242,0
5243,0
5244,7
5245,0
5246,7
5247,0
5248,0
5249,7
5250,4
5251,0
5252,3
5253,7
5254,4
5255,6
5256,5
5257,0
5258,4
5259,6
5260,4
5261,4
5262,4
5263,4
5264,0
5265,5
5266,2
5267,7
5268,4
5269,0
5270,3
5271,0
5272,7
5273,5
5274,7
5275,9
5276,3
5277,8
5278,9
5279,4
5280,0
5281,0
5282,7
5283,7
5284,5
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,2
5292,0
5293,8
5294,0
5295,0
5296,0
5297,0
5298,9
5299,0
5300,0
5301,5
5302,4
5303,0
5304,0
5305,2
5306,8
5307,3
5308,0
5309,4
5310,0
5311,0
5312,3
5313,8
5314,8
5315,0
5316,0
5317,0
5318,3
5319,8
5320,0
5321,0
5322,0
5323,4
5324,0
5325,0
5326,4
5327,3
5328,4
5329,5
5330,6
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,4
5338,0
5339,0
5340,0
5341,8
5342,5
5343,4
5344,0
5345,8
5346,3
5347,0
5348,0
5349,8
5350,0
5351,7
5352,7
5353,0
5354,4
5355,0
5356,0
5357,4
5358,0
5359,4
5360,4
5361,0
5362,0
5363,0
5364,0
5365,9
5366,3
5367,8
5368,3
5369,0
5370,3
5371,6
5372,8
5373,5
5374,3
5375,4
5376,3
5377,0
5378,4
5379,5
5380,4
5381,0
5382,6
5383,0
5384,0
5385,4
5386,7
5387,7
5388,5
5389,0
5390,7
5391,4
5392,0
5393,4
5394,4
5395,0
5396,5
5397,0
5398,0
5399,0
5400,9
5401,9
5402,7
5403,0
5404,3
5405,0
5406,8
5407,0
5408,0
5409,0
5410,0
5411,4
5412,9
5413,4
5414,4
5415,0
5416,3
5417,0
5418,0
5419,0
5420,0
5421,3
5422,4
5423,3
5424,4
5425,0
5426,0
5427,3
5428,0
5429,0
5430,0
5431,0
5432,4
5433,4
5434,8
5435,0
5436,4
5437,3
5438,0
5439,0
5440,4
5441,0
5442,7
5443,0
5444,0
5445,7
5446,1
5447,0
5448,0
5449,6
5450,3
5451,4
5452,6
5453,4
5454,4
5455,4
5456,3
5457,0
5458,2
5459,0
5460,0
5461,0
5462,5
5463,0
5464,0
5465,6
5466,4
5467,7
5468,8
5469,3
5470,5
5471,7
5472,4
5473,0
5474,4
5475,0
5476,0
5477,3
5478,0
5479,8
5480,4
5481,0
5482,0
5483,4
5484,4
5485,0
5486,0
5487,3
5488,3
5489,4
5490,0
5491,7
5492,4
5493,0
5494,8
5495,0
5496,9
5497,0
5498,8
5499,0
5500,0
5501,0
5502,4
5503,7
5504,4
5505,0
5506,4
5507,0
5508,7
5509,3
5510,0
5511,4
5512,2
5513,4
5514,0
5515,0
5516,7
5517,0
5518,7
5519,0
5520,3
5521,0
5522,4
5523,0
5524,0
5525,4
5526,0
5527,6
5528,0
5529,0
5530,6
5531,0
5532,0
5533,2
5534,0
5535,0
5536,0
5537,0
5538,4
5539,0
5540,6
5541,5
5542,0
5543,2
5544,4
5545,4
5546,4
5547,6
5548,4
5549,0
5550,6
5551,8
5552,3
5553,0
5554,0
5555,0
5556,0
5557,2
5558,7
5559,0
5560,0
5561,0
5562,4
5563,0
5564,6
5565,0
5566,0
5567,4
5568,6
5569,4
5570,0
5571,7
5572,8
5573,3
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,7
5581,3
5582,0
5583,7
5584,6
5585,4
5586,1
5587,0
5588,7
5589,7
5590,5
5591,3
5592,3
5593,0
5594,3
5595,0
5596,3
5597,0
5598,0
5599,7
5600,0
5601,0
5602,0
5603,8
5604,8
5605,5
5606,0
5607,5
5608,0
5609,0
5610,4
5611,4
5612,7
5613,8
5614,0
5615,4
5616,3
5617,0
5618,0
5619,4
5620,0
5621,5
5622,9
5623,8
5624,3
5625,7
5626,0
5627,3
5628,9
5629,4
5630,3
5631,3
5632,5
5633,8
5634,3
5635,0
5636,4
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,7
5644,3
5645,0
5646,0
5647,3
5648,9
5649,0
5650,8
5651,0
5652,0
5653,0
5654,5
5655,6
5656,7
5657,0
5658,3
5659,0
5660,8
5661,0
5662,6
5663,0
5664,3
5665,0
5666,0
5667,4
5668,0
5669,4
5670,4
5671,3
5672,0
5673,0
5674,4
5675,3
5676,0
5677,6
5678,9
5679,3
5680,4
5681,2
5682,4
5683,0
5684,0
5685,0
5686,7
5687,0
5688,7
5689,3
5690,4
5691,0
5692,0
5693,4
5694,0
5695,3
5696,7
5697,2
5698,4
5699,8
5700,3
5701,7
5702,0
5703,0
5704,0
5705,0
5706,7
5707,0
5708,0
5709,6
5710,0
5711,0
5712,0
5713,3
5714,0
5715,0
5716,0
5717,9
5718,0
5719,6
5720,3
5721,0
5722,0
5723,3
5724,4
5725,0
5726,4
5727,0
5728,0
5729,7
5730,0
5731,4
5732,0
5733,3
5734,4
5735,0
5736,0
5737,0
5738,2
5739,0
5740,0
5741,8
5742,0
5743,4
5744,0
5745,0
5746,0
5747,8
5748,0
5749,0
5750,6
5751,0
5752,0
5753,4
5754,0
5755,4
5756,0
5757,4
5758,9
5759,0
5760,6
5761,8
5762,0
5763,0
5764,4
5765,7
5766,7
5767,8
5768,9
5769,4
5770,0
5771,6
5772,7
5773,4
5774,0
5775,3
5776,0
5777,4
5778,0
5779,7
5780,0
5781,0
5782,0
5783,0
5784,0
5785,3
5786,7
5787,5
5788,0
5789,0
5790,7
5791,0
5792,0
5793,4
5794,3
